cnty_fips,display_name,Value,theme_range,dm_prev_adj,ob_prev_adj,ltpia_prev_adj
46117,"""Stanley, (SD)""",379.7,179.5 - 401.9 (646),8,33.3,22.9
46119,"""Sully, (SD)""",425.1,402 - 452.3 (641),7.4,32.6,20.8
46121,"""Todd, (SD)""",449.8,402 - 452.3 (641),17.5,37.5,27.1
46123,"""Tripp, (SD)""",461.1,452.4 - 502 (644),7.9,31,25.2
46125,"""Turner, (SD)""",410.8,402 - 452.3 (641),7,34,23.4
46127,"""Union, (SD)""",386.1,179.5 - 401.9 (646),8.6,29.5,21.1
46129,"""Walworth, (SD)""",407.8,402 - 452.3 (641),8.9,30.1,25.4
46135,"""Yankton, (SD)""",385.2,179.5 - 401.9 (646),6.9,32,21
46137,"""Ziebach, (SD)""",430.3,402 - 452.3 (641),16.6,43.8,27.5
47001,"""Anderson, (TN)""",476.3,452.4 - 502 (644),9.8,31.1,32.8
47003,"""Bedford, (TN)""",638.2,568.9 - 1054.3 (643),11.4,31.6,32.4
47005,"""Benton, (TN)""",760.1,568.9 - 1054.3 (643),11.7,34.8,33.5
47007,"""Bledsoe, (TN)""",527.7,502.1 - 568.8 (643),12.1,31.6,33
47009,"""Blount, (TN)""",384.8,179.5 - 401.9 (646),12.4,33.1,27.3
47011,"""Bradley, (TN)""",554.7,502.1 - 568.8 (643),13.4,36.8,33.5
47013,"""Campbell, (TN)""",583.6,568.9 - 1054.3 (643),11.9,33.6,28.9
47015,"""Cannon, (TN)""",505,502.1 - 568.8 (643),11,34.2,31.6
47017,"""Carroll, (TN)""",748,568.9 - 1054.3 (643),11.2,31.5,35.6
47019,"""Carter, (TN)""",510,502.1 - 568.8 (643),11.6,35.2,31.2
47021,"""Cheatham, (TN)""",591.1,568.9 - 1054.3 (643),11.5,36.9,28.3
47023,"""Chester, (TN)""",577.7,568.9 - 1054.3 (643),11.7,36,31.6
47025,"""Claiborne, (TN)""",696.2,568.9 - 1054.3 (643),10.6,27.3,32
47027,"""Clay, (TN)""",691,568.9 - 1054.3 (643),10.5,31.8,32
47029,"""Cocke, (TN)""",664.6,568.9 - 1054.3 (643),14.1,33.3,38.1
47031,"""Coffee, (TN)""",595.3,568.9 - 1054.3 (643),11.1,33.7,33.3
47033,"""Crockett, (TN)""",750,568.9 - 1054.3 (643),11.4,29.4,32
47035,"""Cumberland, (TN)""",512.5,502.1 - 568.8 (643),12.1,33.6,30.1
47037,"""Davidson, (TN)""",499,452.4 - 502 (644),11.2,30.3,25.8
47039,"""Decatur, (TN)""",659.7,568.9 - 1054.3 (643),12.2,34.1,33.3
47041,"""DeKalb, (TN)""",597.9,568.9 - 1054.3 (643),11.8,30.5,28.8
47043,"""Dickson, (TN)""",570.4,568.9 - 1054.3 (643),11,35.6,35
47045,"""Dyer, (TN)""",701.6,568.9 - 1054.3 (643),15.5,37.4,33.1
47047,"""Fayette, (TN)""",522.9,502.1 - 568.8 (643),14,31.2,28.3
47049,"""Fentress, (TN)""",586,568.9 - 1054.3 (643),10.9,32.6,30.2
47051,"""Franklin, (TN)""",529.4,502.1 - 568.8 (643),11.8,31.4,30.6
47053,"""Gibson, (TN)""",656.6,568.9 - 1054.3 (643),11.7,35.5,37.7
47055,"""Giles, (TN)""",598.8,568.9 - 1054.3 (643),12.5,34.2,31.2
47057,"""Grainger, (TN)""",582.5,568.9 - 1054.3 (643),11.9,31.8,28.5
47059,"""Greene, (TN)""",604.2,568.9 - 1054.3 (643),11.1,34.8,35.5
47061,"""Grundy, (TN)""",584,568.9 - 1054.3 (643),13.4,35.8,33.2
47063,"""Hamblen, (TN)""",541.9,502.1 - 568.8 (643),12.1,32.5,30.9
47065,"""Hamilton, (TN)""",512,502.1 - 568.8 (643),12.3,31.1,27.2
47067,"""Hancock, (TN)""",650.7,568.9 - 1054.3 (643),11.1,31.6,32.7
47069,"""Hardeman, (TN)""",562.5,502.1 - 568.8 (643),13.7,40,31.3
47071,"""Hardin, (TN)""",637.5,568.9 - 1054.3 (643),10.6,32.1,31.1
47073,"""Hawkins, (TN)""",555.9,502.1 - 568.8 (643),11.6,31.4,35.8
47075,"""Haywood, (TN)""",697,568.9 - 1054.3 (643),12.7,35.8,33.3
47077,"""Henderson, (TN)""",765.9,568.9 - 1054.3 (643),13.4,33,32.3
47079,"""Henry, (TN)""",698.9,568.9 - 1054.3 (643),11.3,33.3,31.6
47081,"""Hickman, (TN)""",440.8,402 - 452.3 (641),11.5,34.8,30
47083,"""Houston, (TN)""",576.8,568.9 - 1054.3 (643),11.9,33.1,29.2
47085,"""Humphreys, (TN)""",599.5,568.9 - 1054.3 (643),11.6,34.1,28.9
47087,"""Jackson, (TN)""",608.4,568.9 - 1054.3 (643),11.9,32.7,32.4
47089,"""Jefferson, (TN)""",548.5,502.1 - 568.8 (643),11.2,34.2,32.1
47091,"""Johnson, (TN)""",471.7,452.4 - 502 (644),11.4,30,32.9
47093,"""Knox, (TN)""",482.2,452.4 - 502 (644),10.8,31.6,26.2
47095,"""Lake, (TN)""",706.3,568.9 - 1054.3 (643),13.2,34.9,33.2
47097,"""Lauderdale, (TN)""",624.9,568.9 - 1054.3 (643),15.1,37.4,33.2
47099,"""Lawrence, (TN)""",559.6,502.1 - 568.8 (643),12.4,35.6,31
47101,"""Lewis, (TN)""",567,502.1 - 568.8 (643),13.2,36.6,34.5
47103,"""Lincoln, (TN)""",673.1,568.9 - 1054.3 (643),12.4,35.4,35.8
47105,"""Loudon, (TN)""",410.1,402 - 452.3 (641),10.1,30.2,26.4
47107,"""McMinn, (TN)""",543.7,502.1 - 568.8 (643),12.6,31.7,34.5
47109,"""McNairy, (TN)""",701.8,568.9 - 1054.3 (643),11.8,36.9,32.6
47111,"""Macon, (TN)""",646.2,568.9 - 1054.3 (643),11.7,32.4,33.1
47113,"""Madison, (TN)""",563.5,502.1 - 568.8 (643),12.1,34.8,26.7
47115,"""Marion, (TN)""",557.6,502.1 - 568.8 (643),13.7,34.4,29.5
47117,"""Marshall, (TN)""",607.6,568.9 - 1054.3 (643),11.6,32.9,32.7
47119,"""Maury, (TN)""",515.5,502.1 - 568.8 (643),10.2,35.2,27.9
47121,"""Meigs, (TN)""",613.6,568.9 - 1054.3 (643),12.1,31.7,31.2
47123,"""Monroe, (TN)""",553.9,502.1 - 568.8 (643),12.3,36.3,31.7
47125,"""Montgomery, (TN)""",535.2,502.1 - 568.8 (643),12,30.7,29.4
47127,"""Moore, (TN)""",513.3,502.1 - 568.8 (643),12,33,30.5
47129,"""Morgan, (TN)""",505.6,502.1 - 568.8 (643),10.9,30,30.5
47131,"""Obion, (TN)""",641.6,568.9 - 1054.3 (643),12.9,33.2,37.5
47133,"""Overton, (TN)""",616.1,568.9 - 1054.3 (643),12.3,38.5,33.9
47135,"""Perry, (TN)""",553.4,502.1 - 568.8 (643),12,32.7,31.7
47137,"""Pickett, (TN)""",575.6,568.9 - 1054.3 (643),10.7,33.6,35
47139,"""Polk, (TN)""",588.9,568.9 - 1054.3 (643),12,34.7,30.3
47141,"""Putnam, (TN)""",509.5,502.1 - 568.8 (643),11.1,29.4,25.9
47143,"""Rhea, (TN)""",573.5,568.9 - 1054.3 (643),12.8,32.4,36.4
47145,"""Roane, (TN)""",471.6,452.4 - 502 (644),11.8,35.1,30.7
47147,"""Robertson, (TN)""",655.9,568.9 - 1054.3 (643),12.4,35,32.2
47149,"""Rutherford, (TN)""",501.7,452.4 - 502 (644),11.4,35.8,29.1
47151,"""Scott, (TN)""",575.7,568.9 - 1054.3 (643),11.7,31.3,37
47153,"""Sequatchie, (TN)""",525.5,502.1 - 568.8 (643),10.6,29.6,31.1
47155,"""Sevier, (TN)""",547.9,502.1 - 568.8 (643),11.2,34.4,38.3
47157,"""Shelby, (TN)""",552,502.1 - 568.8 (643),12.2,32.2,27.1
47159,"""Smith, (TN)""",633.3,568.9 - 1054.3 (643),12.2,35.1,30.2
47161,"""Stewart, (TN)""",724.2,568.9 - 1054.3 (643),11.9,33.4,33.1
47163,"""Sullivan, (TN)""",513.7,502.1 - 568.8 (643),12.5,32.1,29.2
47165,"""Sumner, (TN)""",494.1,452.4 - 502 (644),9.4,31.9,32.7
47167,"""Tipton, (TN)""",560.7,502.1 - 568.8 (643),12.3,34.4,34.2
47169,"""Trousdale, (TN)""",603.2,568.9 - 1054.3 (643),11.3,32,29.9
47171,"""Unicoi, (TN)""",570.1,568.9 - 1054.3 (643),11.8,35.1,27.7
47173,"""Union, (TN)""",575.8,568.9 - 1054.3 (643),11.6,32.2,32.7
47175,"""Van Buren, (TN)""",523.4,502.1 - 568.8 (643),11.1,34.5,32.2
47177,"""Warren, (TN)""",630,568.9 - 1054.3 (643),14.5,34.3,27.1
47179,"""Washington, (TN)""",547.2,502.1 - 568.8 (643),11.3,28.9,31.1
47181,"""Wayne, (TN)""",556.4,502.1 - 568.8 (643),11.3,33.2,35.7
47183,"""Weakley, (TN)""",589.5,568.9 - 1054.3 (643),11,33.9,34.8
47185,"""White, (TN)""",616.8,568.9 - 1054.3 (643),12.6,32.5,34
47187,"""Williamson, (TN)""",364.6,179.5 - 401.9 (646),8.3,23.2,20.2
47189,"""Wilson, (TN)""",481.3,452.4 - 502 (644),10.5,33.4,27.9
48001,"""Anderson, (TX)""",577.9,568.9 - 1054.3 (643),10.9,32.9,26.2
48003,"""Andrews, (TX)""",574.7,568.9 - 1054.3 (643),9.7,28.6,26.9
48005,"""Angelina, (TX)""",706.2,568.9 - 1054.3 (643),11.6,39.7,31.9
48007,"""Aransas, (TX)""",453.9,452.4 - 502 (644),10.3,30.1,25.6
48009,"""Archer, (TX)""",471.5,452.4 - 502 (644),8.6,26.7,23.3
48011,"""Armstrong, (TX)""",505.6,502.1 - 568.8 (643),8.6,28.9,24.4
48013,"""Atascosa, (TX)""",467.4,452.4 - 502 (644),10.7,29.5,32.5
48015,"""Austin, (TX)""",506.2,502.1 - 568.8 (643),8.3,28.1,25.1
48017,"""Bailey, (TX)""",493.3,452.4 - 502 (644),8.7,28,26.8
48019,"""Bandera, (TX)""",424.9,402 - 452.3 (641),8.3,27.5,22.7
48021,"""Bastrop, (TX)""",456.7,452.4 - 502 (644),8.6,33.1,20.5
48023,"""Baylor, (TX)""",463.2,452.4 - 502 (644),9.1,28.1,26.1
48025,"""Bee, (TX)""",443.1,402 - 452.3 (641),9.3,29.5,27.9
48027,"""Bell, (TX)""",443.4,402 - 452.3 (641),10.7,29.4,26.2
48029,"""Bexar, (TX)""",439.2,402 - 452.3 (641),9.2,27.1,21.9
48031,"""Blanco, (TX)""",438.4,402 - 452.3 (641),8.8,30,26.2
48033,"""Borden, (TX)""",542.7,502.1 - 568.8 (643),9.7,27,26.3
48035,"""Bosque, (TX)""",476.4,452.4 - 502 (644),8.2,27.9,25.5
48037,"""Bowie, (TX)""",642.6,568.9 - 1054.3 (643),11.9,35.1,32
48039,"""Brazoria, (TX)""",471.6,452.4 - 502 (644),9.9,30.5,23.3
48041,"""Brazos, (TX)""",449.1,402 - 452.3 (641),10,29,21.4
48043,"""Brewster, (TX)""",360.1,179.5 - 401.9 (646),9,29.2,29.2
48045,"""Briscoe, (TX)""",481.4,452.4 - 502 (644),8.8,26.6,24
48047,"""Brooks, (TX)""",559,502.1 - 568.8 (643),9.2,28.1,25
48049,"""Brown, (TX)""",622.9,568.9 - 1054.3 (643),9.3,29.4,27.3
48051,"""Burleson, (TX)""",499.8,452.4 - 502 (644),9.7,30.6,27.8
48053,"""Burnet, (TX)""",376.4,179.5 - 401.9 (646),8.9,29.3,26.2
48055,"""Caldwell, (TX)""",444.5,402 - 452.3 (641),9.9,26.4,28.6
48057,"""Calhoun, (TX)""",467.7,452.4 - 502 (644),10.2,30,24.1
48059,"""Callahan, (TX)""",517,502.1 - 568.8 (643),8.6,27.5,27.4
48061,"""Cameron, (TX)""",391.8,179.5 - 401.9 (646),8.4,30.7,25.5
48063,"""Camp, (TX)""",555.9,502.1 - 568.8 (643),10.3,34.3,26.8
48065,"""Carson, (TX)""",527,502.1 - 568.8 (643),9.7,29.8,26.4
48067,"""Cass, (TX)""",653.3,568.9 - 1054.3 (643),11.5,32.7,26.9
48069,"""Castro, (TX)""",445.2,402 - 452.3 (641),9.2,28.1,24.6
48071,"""Chambers, (TX)""",482.6,452.4 - 502 (644),9,26.9,30.5
48073,"""Cherokee, (TX)""",581.3,568.9 - 1054.3 (643),10.2,30.6,32.4
48075,"""Childress, (TX)""",488.5,452.4 - 502 (644),9,28.3,26.8
48077,"""Clay, (TX)""",562.8,502.1 - 568.8 (643),9,28.1,26.2
48079,"""Cochran, (TX)""",514.8,502.1 - 568.8 (643),9.8,26.8,24.2
48081,"""Coke, (TX)""",411.4,402 - 452.3 (641),9.1,26.8,27.7
48083,"""Coleman, (TX)""",519.6,502.1 - 568.8 (643),9,28,25.6
48085,"""Collin, (TX)""",374.7,179.5 - 401.9 (646),8.4,25.8,19.6
48087,"""Collingsworth, (TX)""",586.5,568.9 - 1054.3 (643),9.5,27.3,24.5
48089,"""Colorado, (TX)""",494,452.4 - 502 (644),9.2,27.4,23.7
48091,"""Comal, (TX)""",420.9,402 - 452.3 (641),7.1,26.9,19.2
48093,"""Comanche, (TX)""",578.7,568.9 - 1054.3 (643),9.4,29.1,26.5
48095,"""Concho, (TX)""",425.2,402 - 452.3 (641),8.8,29.6,27.6
48097,"""Cooke, (TX)""",576.2,568.9 - 1054.3 (643),9,29.8,25.7
48099,"""Coryell, (TX)""",453.2,452.4 - 502 (644),11.5,31.5,28.1
48101,"""Cottle, (TX)""",499.1,452.4 - 502 (644),9.3,27.4,25.9
48103,"""Crane, (TX)""",602.6,568.9 - 1054.3 (643),9.2,30.5,25.3
48105,"""Crockett, (TX)""",464.3,452.4 - 502 (644),8.8,27.9,25.8
48107,"""Crosby, (TX)""",534.9,502.1 - 568.8 (643),8.5,27.6,24.8
48109,"""Culberson, (TX)""",450.1,402 - 452.3 (641),9.3,28.4,25.5
48111,"""Dallam, (TX)""",512.4,502.1 - 568.8 (643),8.7,31.5,24.6
48113,"""Dallas, (TX)""",466.4,452.4 - 502 (644),9.1,28.6,25.6
48115,"""Dawson, (TX)""",560.2,502.1 - 568.8 (643),9.1,30.4,27.1
48117,"""Deaf Smith, (TX)""",448.5,402 - 452.3 (641),8.8,30,24.8
48119,"""Delta, (TX)""",572.2,568.9 - 1054.3 (643),9.8,28.7,27.7
48121,"""Denton, (TX)""",393.5,179.5 - 401.9 (646),9.5,22.1,20.7
48123,"""DeWitt, (TX)""",568.2,502.1 - 568.8 (643),9.9,30.5,28.3
48125,"""Dickens, (TX)""",597.1,568.9 - 1054.3 (643),8.7,27.4,26
48127,"""Dimmit, (TX)""",442,402 - 452.3 (641),8.7,31,26.8
48129,"""Donley, (TX)""",534.1,502.1 - 568.8 (643),9,28.5,25.1
48131,"""Duval, (TX)""",551.7,502.1 - 568.8 (643),9.4,27.7,25.7
48133,"""Eastland, (TX)""",537.9,502.1 - 568.8 (643),9.4,31.1,27.8
48135,"""Ector, (TX)""",665.5,568.9 - 1054.3 (643),9.1,31.7,32.1
48137,"""Edwards, (TX)""",387.1,179.5 - 401.9 (646),9.3,28.8,24.1
48139,"""Ellis, (TX)""",490.1,452.4 - 502 (644),10,32.1,25.6
48141,"""El Paso, (TX)""",395.4,179.5 - 401.9 (646),9.7,27,22.6
48143,"""Erath, (TX)""",522.4,502.1 - 568.8 (643),8.3,26.8,22.7
48145,"""Falls, (TX)""",589,568.9 - 1054.3 (643),11.1,30.4,31.4
48147,"""Fannin, (TX)""",667.8,568.9 - 1054.3 (643),9,29,27.2
48149,"""Fayette, (TX)""",476.7,452.4 - 502 (644),9,26.5,23
48151,"""Fisher, (TX)""",551.8,502.1 - 568.8 (643),9.5,27.5,23.4
48153,"""Floyd, (TX)""",494.1,452.4 - 502 (644),9.8,28,23.3
48155,"""Foard, (TX)""",465.6,452.4 - 502 (644),8.7,27.1,25.9
48157,"""Fort Bend, (TX)""",374,179.5 - 401.9 (646),8.5,24.2,21.6
48159,"""Franklin, (TX)""",559.3,502.1 - 568.8 (643),9.3,28.3,30.7
48161,"""Freestone, (TX)""",519.4,502.1 - 568.8 (643),10.1,30.8,29.1
48163,"""Frio, (TX)""",496.6,452.4 - 502 (644),9.3,28.4,24.3
48165,"""Gaines, (TX)""",527.5,502.1 - 568.8 (643),9.2,32.6,29
48167,"""Galveston, (TX)""",461.3,452.4 - 502 (644),9.4,29.4,23.5
48169,"""Garza, (TX)""",543.6,502.1 - 568.8 (643),9.2,27.6,26.7
48171,"""Gillespie, (TX)""",404.8,402 - 452.3 (641),9.4,25.3,22.9
48173,"""Glasscock, (TX)""",535.4,502.1 - 568.8 (643),9.2,27.1,23.8
48175,"""Goliad, (TX)""",432.4,402 - 452.3 (641),9.6,28.9,25.6
48177,"""Gonzales, (TX)""",432.7,402 - 452.3 (641),10.3,29.5,28.4
48179,"""Gray, (TX)""",533.8,502.1 - 568.8 (643),10.4,30.1,25.8
48181,"""Grayson, (TX)""",540.5,502.1 - 568.8 (643),9.2,28.8,26
48183,"""Gregg, (TX)""",547.1,502.1 - 568.8 (643),9.9,34.7,29.3
48185,"""Grimes, (TX)""",511.2,502.1 - 568.8 (643),10.5,29.7,29.8
48187,"""Guadalupe, (TX)""",423.7,402 - 452.3 (641),10.1,32,24.8
48189,"""Hale, (TX)""",500.5,452.4 - 502 (644),10.1,30.4,27.3
48191,"""Hall, (TX)""",534,502.1 - 568.8 (643),9.9,29.8,27
48193,"""Hamilton, (TX)""",500.6,452.4 - 502 (644),8.8,30.1,24.4
48195,"""Hansford, (TX)""",547.5,502.1 - 568.8 (643),8.6,29,27.8
48197,"""Hardeman, (TX)""",526.8,502.1 - 568.8 (643),9.5,29.9,24.6
48199,"""Hardin, (TX)""",526.8,502.1 - 568.8 (643),9,30.1,30.3
48201,"""Harris, (TX)""",447.2,402 - 452.3 (641),10,27.2,23.8
48203,"""Harrison, (TX)""",543.1,502.1 - 568.8 (643),11.2,33.5,31.8
48205,"""Hartley, (TX)""",503.7,502.1 - 568.8 (643),9.2,27.5,25.8
48207,"""Haskell, (TX)""",475,452.4 - 502 (644),8.9,28.3,26.3
48209,"""Hays, (TX)""",373,179.5 - 401.9 (646),9.1,25.9,18.5
48211,"""Hemphill, (TX)""",508.9,502.1 - 568.8 (643),9.1,27.3,26.5
48213,"""Henderson, (TX)""",568,502.1 - 568.8 (643),8.9,31.7,33
48215,"""Hidalgo, (TX)""",387.8,179.5 - 401.9 (646),10.6,33.6,25.4
48217,"""Hill, (TX)""",465,452.4 - 502 (644),9.1,28.6,28.5
48219,"""Hockley, (TX)""",515.4,502.1 - 568.8 (643),8.5,30.3,28.3
48221,"""Hood, (TX)""",398.6,179.5 - 401.9 (646),9.2,26.6,27.4
48223,"""Hopkins, (TX)""",553.2,502.1 - 568.8 (643),10,32.2,29.4
48225,"""Houston, (TX)""",542.8,502.1 - 568.8 (643),9.3,28,27.4
48227,"""Howard, (TX)""",561.2,502.1 - 568.8 (643),9.8,34.2,24.9
48229,"""Hudspeth, (TX)""",382.4,179.5 - 401.9 (646),9.2,27.6,24.9
48231,"""Hunt, (TX)""",573.2,568.9 - 1054.3 (643),9.8,29.3,25.3
48233,"""Hutchinson, (TX)""",577.9,568.9 - 1054.3 (643),9.8,29.6,30.9
48235,"""Irion, (TX)""",368.8,179.5 - 401.9 (646),8.7,27.9,24.2
48237,"""Jack, (TX)""",568.9,568.9 - 1054.3 (643),8.7,28.3,23.3
48239,"""Jackson, (TX)""",473.1,452.4 - 502 (644),10,33.5,28
48241,"""Jasper, (TX)""",577.3,568.9 - 1054.3 (643),10.6,29.4,24.7
48243,"""Jeff Davis, (TX)""",350.7,179.5 - 401.9 (646),8.7,26,25
48245,"""Jefferson, (TX)""",529.3,502.1 - 568.8 (643),11.7,34.1,32.1
48247,"""Jim Hogg, (TX)""",541.6,502.1 - 568.8 (643),9.5,28.4,23.2
48249,"""Jim Wells, (TX)""",547.1,502.1 - 568.8 (643),8.7,29.1,25.2
48251,"""Johnson, (TX)""",550.7,502.1 - 568.8 (643),9.7,30.1,23.1
48253,"""Jones, (TX)""",555.6,502.1 - 568.8 (643),9.7,29.3,25.5
48255,"""Karnes, (TX)""",555.9,502.1 - 568.8 (643),9.2,31.4,27.4
48257,"""Kaufman, (TX)""",612.3,568.9 - 1054.3 (643),8.8,28.6,27.2
48259,"""Kendall, (TX)""",441.6,402 - 452.3 (641),7.5,26.2,21.4
48261,"""Kenedy, (TX)""",386.1,179.5 - 401.9 (646),8.9,26.7,23.4
48263,"""Kent, (TX)""",552.9,502.1 - 568.8 (643),8.7,27.4,25
48265,"""Kerr, (TX)""",374,179.5 - 401.9 (646),9.6,28.5,25.5
48267,"""Kimble, (TX)""",516.2,502.1 - 568.8 (643),8.8,28.4,25.2
48269,"""King, (TX)""",504.8,502.1 - 568.8 (643),9,27.1,24.1
48271,"""Kinney, (TX)""",429.1,402 - 452.3 (641),8.8,27.7,23.8
48273,"""Kleberg, (TX)""",579.7,568.9 - 1054.3 (643),9.4,28.7,24.4
48275,"""Knox, (TX)""",415.4,402 - 452.3 (641),9.2,28.1,24.4
48277,"""Lamar, (TX)""",592.6,568.9 - 1054.3 (643),10.2,33.3,30.5
48279,"""Lamb, (TX)""",496.7,452.4 - 502 (644),9.4,32.1,25
48281,"""Lampasas, (TX)""",434.4,402 - 452.3 (641),8.5,29.9,25.9
48283,"""La Salle, (TX)""",525.8,502.1 - 568.8 (643),9.2,27.8,23.9
48285,"""Lavaca, (TX)""",487.1,452.4 - 502 (644),9.1,29.3,28.7
48287,"""Lee, (TX)""",459.8,452.4 - 502 (644),9.2,31.6,28.5
48289,"""Leon, (TX)""",481.8,452.4 - 502 (644),10.7,30,30.7
48291,"""Liberty, (TX)""",583.2,568.9 - 1054.3 (643),10.3,27.4,28.9
48293,"""Limestone, (TX)""",532.3,502.1 - 568.8 (643),9.9,34.3,31.3
48295,"""Lipscomb, (TX)""",498.3,452.4 - 502 (644),8.7,27.3,26.5
48297,"""Live Oak, (TX)""",464.5,452.4 - 502 (644),9.6,27.8,28.1
48299,"""Llano, (TX)""",396.8,179.5 - 401.9 (646),8.9,27.4,24.6
48301,"""Loving, (TX)""",495.4,452.4 - 502 (644),9.3,27.7,22.5
48303,"""Lubbock, (TX)""",494.8,452.4 - 502 (644),9.5,30,26.8
48305,"""Lynn, (TX)""",512.6,502.1 - 568.8 (643),9.2,28.6,26.3
48307,"""McCulloch, (TX)""",541.9,502.1 - 568.8 (643),9.1,28.6,28.5
48309,"""McLennan, (TX)""",456,452.4 - 502 (644),9,30.6,25.5
48311,"""McMullen, (TX)""",456.7,452.4 - 502 (644),9,31.5,27.4
48313,"""Madison, (TX)""",540.5,502.1 - 568.8 (643),9.5,29.5,26.2
48315,"""Marion, (TX)""",556.1,502.1 - 568.8 (643),9.7,29.2,26.9
48317,"""Martin, (TX)""",508.8,502.1 - 568.8 (643),8.5,28.7,29.5
48319,"""Mason, (TX)""",333.3,179.5 - 401.9 (646),9,26.9,23.7
48321,"""Matagorda, (TX)""",473.7,452.4 - 502 (644),10.3,30.9,23.9
48323,"""Maverick, (TX)""",418,402 - 452.3 (641),9.5,30.1,25.6
48325,"""Medina, (TX)""",445.1,402 - 452.3 (641),10.5,31.9,23.6
48327,"""Menard, (TX)""",475.3,452.4 - 502 (644),9.5,27.9,24.2
48329,"""Midland, (TX)""",468.2,452.4 - 502 (644),9.1,30.7,26.8
48331,"""Milam, (TX)""",398,179.5 - 401.9 (646),9.2,29.7,24
48333,"""Mills, (TX)""",494.9,452.4 - 502 (644),8.7,26.7,25.3
48335,"""Mitchell, (TX)""",535.2,502.1 - 568.8 (643),9.2,29.7,25.5
48337,"""Montague, (TX)""",587.4,568.9 - 1054.3 (643),9.4,26.2,27.4
48339,"""Montgomery, (TX)""",466.5,452.4 - 502 (644),9.4,25.5,26
48341,"""Moore, (TX)""",532.7,502.1 - 568.8 (643),9.5,31.2,24.7
48343,"""Morris, (TX)""",610,568.9 - 1054.3 (643),9.6,31.7,28.1
48345,"""Motley, (TX)""",568.1,502.1 - 568.8 (643),9.1,26.6,25
48347,"""Nacogdoches, (TX)""",547.3,502.1 - 568.8 (643),14,35.3,27.9
48349,"""Navarro, (TX)""",500.8,452.4 - 502 (644),8.8,27.4,26.1
48351,"""Newton, (TX)""",681.1,568.9 - 1054.3 (643),9.6,29.9,26.9
48353,"""Nolan, (TX)""",552.5,502.1 - 568.8 (643),9.5,30.2,28.1
48355,"""Nueces, (TX)""",411.5,402 - 452.3 (641),10.3,33,24.5
48357,"""Ochiltree, (TX)""",554.5,502.1 - 568.8 (643),9,29,31.5
48359,"""Oldham, (TX)""",468,452.4 - 502 (644),8.6,28.3,24.1
48361,"""Orange, (TX)""",592.3,568.9 - 1054.3 (643),10.1,32.3,30.5
48363,"""Palo Pinto, (TX)""",623.7,568.9 - 1054.3 (643),9.6,29,31.1
48365,"""Panola, (TX)""",530.3,502.1 - 568.8 (643),9.7,31.7,26
48367,"""Parker, (TX)""",518.3,502.1 - 568.8 (643),9.1,31,28.2
48369,"""Parmer, (TX)""",466.1,452.4 - 502 (644),9.2,29.7,25.5
48371,"""Pecos, (TX)""",458.7,452.4 - 502 (644),9.9,31.2,25.3
48373,"""Polk, (TX)""",629.1,568.9 - 1054.3 (643),9,32.4,25.9
48375,"""Potter, (TX)""",588.3,568.9 - 1054.3 (643),9.7,33.1,28.8
48377,"""Presidio, (TX)""",241.9,179.5 - 401.9 (646),8.6,26.5,25.9
48379,"""Rains, (TX)""",564,502.1 - 568.8 (643),10.3,30.7,25.2
48381,"""Randall, (TX)""",470,452.4 - 502 (644),8,25.6,28
48383,"""Reagan, (TX)""",480.9,452.4 - 502 (644),8.7,28.2,23.8
48385,"""Real, (TX)""",481.7,452.4 - 502 (644),8.8,28.4,24.7
48387,"""Red River, (TX)""",616,568.9 - 1054.3 (643),10,34.7,31.7
48389,"""Reeves, (TX)""",473.8,452.4 - 502 (644),8.8,29,24.3
48391,"""Refugio, (TX)""",454.5,452.4 - 502 (644),9.6,27.9,24.4
48393,"""Roberts, (TX)""",559.5,502.1 - 568.8 (643),8.8,26.8,23.2
48395,"""Robertson, (TX)""",576,568.9 - 1054.3 (643),9.6,30.5,29.4
48397,"""Rockwall, (TX)""",441.2,402 - 452.3 (641),9.1,25.5,25.7
48399,"""Runnels, (TX)""",528.9,502.1 - 568.8 (643),10,29.9,25.3
48401,"""Rusk, (TX)""",570.5,568.9 - 1054.3 (643),11.9,32.1,30.1
48403,"""Sabine, (TX)""",601.7,568.9 - 1054.3 (643),9.1,31.5,24.9
48405,"""San Augustine, (TX)""",666.7,568.9 - 1054.3 (643),10.7,32.8,28.6
48407,"""San Jacinto, (TX)""",514.4,502.1 - 568.8 (643),10.2,27.6,27.1
48409,"""San Patricio, (TX)""",448.4,402 - 452.3 (641),10,35.3,33.3
48411,"""San Saba, (TX)""",459.4,452.4 - 502 (644),9.3,28,24
48413,"""Schleicher, (TX)""",433.1,402 - 452.3 (641),9,28.1,25.1
48415,"""Scurry, (TX)""",513.7,502.1 - 568.8 (643),8.8,27.7,28.1
48417,"""Shackelford, (TX)""",532.8,502.1 - 568.8 (643),8.6,28.7,25.9
48419,"""Shelby, (TX)""",663.8,568.9 - 1054.3 (643),10,32.6,29.1
48421,"""Sherman, (TX)""",503.2,502.1 - 568.8 (643),9,27.1,23.7
48423,"""Smith, (TX)""",505.5,502.1 - 568.8 (643),9.8,29.3,28.9
48425,"""Somervell, (TX)""",472.3,452.4 - 502 (644),9.5,29.4,25
48427,"""Starr, (TX)""",435,402 - 452.3 (641),8.7,31.3,28.4
48429,"""Stephens, (TX)""",582.7,568.9 - 1054.3 (643),8.6,28.2,26.3
